user_id,conversion_propensity_score,converted,user_segment,archetype,propensity_rank,propensity_decile,avg_score_in_segment,running_conv_rate_pct
U01770,80,1,High,Late Bloomer,986,6,90.36,37.95
U00351,80,1,High,Late Bloomer,986,6,90.36,37.77
U00699,80,1,High,Champion,986,6,90.36,38.22
U00394,80,1,High,Champion,986,6,90.36,38.35
U00559,80,0,High,Late Bloomer,986,6,90.36,38.01
U01224,80,0,High,Late Bloomer,986,6,90.36,38.03
U01521,80,0,High,Late Bloomer,986,6,90.36,38.51
U01346,80,0,High,Late Bloomer,986,6,90.36,38.52
U00563,80,0,Medium,Power Adopter,986,6,64.82,41.41
U00755,80,1,Medium,Champion,986,6,64.82,41.8
U01141,80,0,Medium,Power Adopter,986,6,64.82,40.11
U01267,80,0,Medium,Power Adopter,986,6,64.82,37.69
U00323,80,0,Medium,Power Adopter,986,6,64.82,38.12
U01889,80,0,Medium,Power Adopter,986,6,64.82,38.48
U00223,80,1,Medium,Champion,986,6,64.82,38.05
U00217,79,0,High,Late Bloomer,1016,6,90.36,47.31
U01769,79,0,High,Late Bloomer,1016,6,90.36,49.38
U01629,79,0,High,Power Adopter,1016,6,90.36,46.79
U00892,79,1,High,Plateaued User,1016,6,90.36,46.53
U01215,79,1,High,Late Bloomer,1016,6,90.36,41.86
U01830,79,0,High,Late Bloomer,1016,6,90.36,41.96
U00363,79,0,High,Late Bloomer,1016,6,90.36,41.13
U00353,79,1,High,Late Bloomer,1016,6,90.36,40.0
U01163,79,0,High,Late Bloomer,1016,6,90.36,39.93
U00195,79,1,High,Power Adopter,1016,6,90.36,40.14
U00038,79,0,High,Late Bloomer,1016,6,90.36,39.47
U00336,79,1,High,Plateaued User,1016,6,90.36,37.96
U01442,79,1,High,Plateaued User,1016,6,90.36,38.0
U01776,79,0,High,Late Bloomer,1016,6,90.36,38.4
U00985,79,1,Medium,Power Adopter,1016,6,64.82,41.91
U00074,79,1,Medium,Power Adopter,1016,6,64.82,41.37
U01735,79,0,Medium,Plateaued User,1016,6,64.82,40.76
U01154,79,0,Medium,Plateaued User,1016,6,64.82,40.88
U01799,79,1,Medium,Plateaued User,1016,6,64.82,40.11
U00762,79,0,Medium,Power Adopter,1016,6,64.82,37.83
U00645,79,1,Medium,Plateaued User,1016,6,64.82,37.82
U01084,79,1,Medium,Power Adopter,1016,6,64.82,38.12
U00378,79,0,Medium,Power Adopter,1016,6,64.82,37.91
U01623,78,0,High,Late Bloomer,1039,6,90.36,46.81
U00594,78,0,High,Growing Casual,1039,6,90.36,46.36
U00671,78,1,High,Growing Casual,1039,6,90.36,41.44
U00935,78,0,High,Champion,1039,6,90.36,41.29
U00943,78,1,High,Late Bloomer,1039,6,90.36,40.05
U01979,78,0,High,Plateaued User,1039,6,90.36,40.0
U00245,78,0,High,Late Bloomer,1039,6,90.36,39.51
U01287,78,0,High,Growing Casual,1039,6,90.36,37.6
U01543,78,0,High,Late Bloomer,1039,6,90.36,37.77
U01121,78,0,High,Plateaued User,1039,6,90.36,37.73
U01530,78,1,High,Late Bloomer,1039,6,90.36,37.87
U01486,78,1,High,Champion,1039,6,90.36,38.05
U00832,78,1,High,Late Bloomer,1039,6,90.36,38.29
U00334,78,1,High,Growing Casual,1039,6,90.36,38.12
U01206,78,0,High,Late Bloomer,1039,6,90.36,38.17
U01857,78,1,High,Late Bloomer,1039,6,90.36,38.2
U01375,78,1,High,Champion,1039,6,90.36,38.34
U01854,78,1,Medium,Power Adopter,1039,6,64.82,64.0
U00097,78,1,Medium,Champion,1039,6,64.82,49.69
U00347,78,1,Medium,Power Adopter,1039,6,64.82,47.03
U00586,78,0,Medium,Power Adopter,1039,6,64.82,46.34
U01993,78,0,Medium,Power Adopter,1039,6,64.82,45.53
U01397,78,1,Medium,Power Adopter,1039,6,64.82,41.51
U00868,78,1,Medium,Champion,1039,6,64.82,42.86
U01437,78,0,Medium,Power Adopter,1039,6,64.82,41.35
U01637,78,0,Medium,Power Adopter,1039,6,64.82,41.26
U00632,78,1,Medium,Champion,1039,6,64.82,41.33
U01899,78,0,Medium,Growing Casual,1039,6,64.82,41.03
U01760,78,1,Medium,Power Adopter,1039,6,64.82,40.85
U00657,78,1,Medium,Champion,1039,6,64.82,39.75
U01965,78,0,Medium,Growing Casual,1039,6,64.82,39.95
U01985,78,0,Medium,Power Adopter,1039,6,64.82,39.89
U01038,78,0,Medium,Power Adopter,1039,6,64.82,40.04
U01369,78,0,Medium,Power Adopter,1039,6,64.82,38.73
U01493,78,0,Medium,Champion,1039,6,64.82,37.77
U00957,78,0,Medium,Power Adopter,1039,6,64.82,37.7
U01702,78,0,Medium,Power Adopter,1039,6,64.82,37.59
U01095,78,1,Medium,Champion,1039,6,64.82,37.82
U01622,78,0,Medium,Champion,1039,6,64.82,37.79
U01483,78,0,Medium,Power Adopter,1039,6,64.82,37.8
U00540,78,1,Medium,Power Adopter,1039,6,64.82,38.25
U01912,78,1,Medium,Growing Casual,1039,6,64.82,38.12
U00119,78,1,Medium,Power Adopter,1039,6,64.82,38.15
U01939,78,1,Medium,Power Adopter,1039,6,64.82,38.38
U00907,78,1,Medium,Power Adopter,1039,6,64.82,38.07
U01740,78,1,Medium,Power Adopter,1039,6,64.82,37.94
U00041,78,1,Medium,Champion,1039,6,64.82,38.12
U01429,78,0,Medium,Power Adopter,1039,6,64.82,38.49
U01666,78,0,Medium,Growing Casual,1039,6,64.82,38.5
U01842,77,0,High,Power Adopter,1088,6,90.36,61.54
U00375,77,1,High,Power Adopter,1088,6,90.36,45.97
U01049,77,0,High,Late Bloomer,1088,6,90.36,48.24
U00856,77,0,High,Late Bloomer,1088,6,90.36,43.96
U01759,77,0,High,Late Bloomer,1088,6,90.36,41.75
U01732,77,0,High,Late Bloomer,1088,6,90.36,41.62
U00873,77,0,High,Late Bloomer,1088,6,90.36,40.96
U01293,77,1,High,Late Bloomer,1088,6,90.36,39.83
U01572,77,0,High,Late Bloomer,1088,6,90.36,39.93
U00134,77,0,High,Late Bloomer,1088,6,90.36,39.84
U01981,77,1,High,Late Bloomer,1088,6,90.36,40.04
U01290,77,0,High,Late Bloomer,1088,6,90.36,39.96
U00675,77,0,High,Power Adopter,1088,6,90.36,38.11
U00271,77,1,High,Power Adopter,1088,6,90.36,37.86
U01098,77,1,High,Growing Casual,1088,6,90.36,37.88
U01496,77,1,High,Power Adopter,1088,6,90.36,38.19
U00570,77,1,High,Late Bloomer,1088,6,90.36,38.53
U00701,77,0,Medium,Growing Casual,1088,6,64.82,46.32
U01119,77,0,Medium,Power Adopter,1088,6,64.82,47.95
U00414,77,1,Medium,Power Adopter,1088,6,64.82,44.93
U01948,77,1,Medium,Power Adopter,1088,6,64.82,42.11
U00814,77,0,Medium,Power Adopter,1088,6,64.82,41.7
U00848,77,0,Medium,Power Adopter,1088,6,64.82,41.3
U00823,77,0,Medium,Champion,1088,6,64.82,41.07
U00371,77,0,Medium,Power Adopter,1088,6,64.82,40.82
U01832,77,0,Medium,Power Adopter,1088,6,64.82,39.69
U01787,77,1,Medium,Plateaued User,1088,6,64.82,40.07
U01345,77,0,Medium,Power Adopter,1088,6,64.82,39.75
U01930,77,1,Medium,Power Adopter,1088,6,64.82,39.81
U00865,77,0,Medium,Plateaued User,1088,6,64.82,39.86
U00614,77,1,Medium,Power Adopter,1088,6,64.82,39.42
U01175,77,0,Medium,Champion,1088,6,64.82,39.07
U00546,77,1,Medium,Power Adopter,1088,6,64.82,37.84
U01938,77,1,Medium,Champion,1088,6,64.82,38.33
U01209,77,0,Medium,Power Adopter,1088,6,64.82,38.36
U00707,77,0,Medium,Power Adopter,1088,6,64.82,38.05
U00650,77,1,Medium,Power Adopter,1088,6,64.82,38.5
U01077,76,1,High,Growing Casual,1125,6,90.36,41.4
U00709,76,1,High,Plateaued User,1125,6,90.36,38.2
U00991,76,0,High,Plateaued User,1125,6,90.36,38.22
U00231,76,0,Medium,Late Bloomer,1125,6,64.82,45.83
U00592,76,1,Medium,Champion,1125,6,64.82,47.62
U01185,76,0,Medium,Champion,1125,6,64.82,41.33
U01444,76,0,Medium,Champion,1125,6,64.82,40.0
U01656,76,0,Medium,Champion,1125,6,64.82,39.76
U00502,76,0,Medium,Champion,1125,6,64.82,39.39
U01061,76,0,Medium,Plateaued User,1125,6,64.82,39.03
U00986,76,0,Medium,Plateaued User,1125,6,64.82,38.06
U00630,76,0,Medium,Champion,1125,6,64.82,37.74
U00541,76,0,Medium,Power Adopter,1125,6,64.82,37.83
U01801,76,1,Medium,Plateaued User,1125,6,64.82,38.36
U00408,75,1,High,Late Bloomer,1139,6,90.36,52.63
U00275,75,1,High,Champion,1139,6,90.36,48.2
U01780,75,0,High,Late Bloomer,1139,6,90.36,46.19
U00763,75,0,High,Champion,1139,6,90.36,42.77
U01217,75,1,High,Plateaued User,1139,6,90.36,42.86
U00971,75,0,High,Plateaued User,1139,6,90.36,41.78
U01497,75,0,High,Late Bloomer,1139,6,90.36,41.25
U00631,75,0,High,Plateaued User,1139,6,90.36,39.9
U00653,75,0,High,Late Bloomer,1139,6,90.36,39.96
U01385,75,1,High,Late Bloomer,1139,6,90.36,39.48
U00567,75,1,High,Late Bloomer,1139,6,90.36,38.11
U01149,75,0,High,Late Bloomer,1139,6,90.36,37.74
U01807,75,0,High,Late Bloomer,1139,6,90.36,37.52
U00919,75,1,High,Late Bloomer,1139,6,90.36,37.6
U01272,75,0,High,Late Bloomer,1139,6,90.36,37.85
U00751,75,0,High,Late Bloomer,1139,6,90.36,37.84
U00458,75,0,High,Champion,1139,6,90.36,38.02
U01617,75,0,High,Late Bloomer,1139,6,90.36,37.99
U01835,75,0,High,Late Bloomer,1139,6,90.36,37.6
U01283,75,1,High,Late Bloomer,1139,6,90.36,38.04
U00315,75,0,High,Late Bloomer,1139,6,90.36,38.1
U01136,75,0,High,Late Bloomer,1139,6,90.36,38.17
U01360,75,0,High,Late Bloomer,1139,6,90.36,38.29
U01153,75,1,High,Late Bloomer,1139,6,90.36,38.45
U00278,75,0,High,Growing Casual,1139,6,90.36,38.03
U00673,75,0,High,Champion,1139,6,90.36,38.01
U01808,75,0,High,Late Bloomer,1139,6,90.36,38.51
U01856,75,1,Medium,Plateaued User,1139,6,64.82,57.14
U00670,75,0,Medium,Power Adopter,1139,6,64.82,48.56
U00845,75,0,Medium,Power Adopter,1139,6,64.82,48.33
U01551,75,0,Medium,Plateaued User,1139,6,64.82,44.37
U00335,75,0,Medium,Power Adopter,1139,6,64.82,41.87
U01097,75,1,Medium,Power Adopter,1139,6,64.82,41.05
U00290,75,0,Medium,Power Adopter,1139,6,64.82,41.01
U00719,75,0,Medium,Power Adopter,1139,6,64.82,40.06
U01546,75,0,Medium,Power Adopter,1139,6,64.82,40.18
U01308,75,0,Medium,Power Adopter,1139,6,64.82,39.73
U01540,75,1,Medium,Power Adopter,1139,6,64.82,40.0
U00706,75,0,Medium,Power Adopter,1139,6,64.82,39.91
U00958,75,0,Medium,Power Adopter,1139,6,64.82,39.43
U00928,75,0,Medium,Power Adopter,1139,6,64.82,38.7
U01299,75,0,Medium,Power Adopter,1139,6,64.82,37.71
U01240,75,0,Medium,Power Adopter,1139,6,64.82,37.68
U00060,75,0,Medium,Late Bloomer,1139,6,64.82,37.93
U01380,75,1,Medium,Power Adopter,1139,6,64.82,37.88
U01046,75,0,Medium,Power Adopter,1139,6,64.82,38.34
U01680,75,0,Medium,Late Bloomer,1139,6,64.82,38.33
U00579,75,1,Medium,Late Bloomer,1139,6,64.82,38.53
U01877,75,0,Medium,Power Adopter,1139,6,64.82,38.49
U00531,75,0,Medium,Power Adopter,1139,6,64.82,38.47
U00179,74,0,High,Late Bloomer,1189,6,90.36,41.37
U00218,74,0,High,Late Bloomer,1189,6,90.36,41.26
U01817,74,0,High,Late Bloomer,1189,6,90.36,40.95
U00612,74,1,High,Plateaued User,1189,6,90.36,39.91
U01699,74,1,High,Growing Casual,1189,6,90.36,38.17
U00861,74,0,High,Plateaued User,1189,6,90.36,38.32
U00712,74,0,High,Late Bloomer,1189,6,90.36,38.31
U01657,74,1,High,Late Bloomer,1189,6,90.36,38.21
U01461,74,0,Medium,Power Adopter,1189,6,64.82,58.33
U01918,74,0,Medium,Power Adopter,1189,6,64.82,51.95
U01335,74,1,Medium,Power Adopter,1189,6,64.82,40.32
U01203,74,1,Medium,Champion,1189,6,64.82,38.24
U01470,73,0,High,Late Bloomer,1201,7,90.36,42.15
U01584,73,0,High,Late Bloomer,1201,7,90.36,41.87
U00834,73,0,High,Late Bloomer,1201,7,90.36,38.98
U01994,73,0,High,Late Bloomer,1201,7,90.36,38.19
U00303,73,1,High,Late Bloomer,1201,7,90.36,38.16
U00248,73,0,Medium,Power Adopter,1201,7,64.82,46.15
U01717,73,1,Medium,Power Adopter,1201,7,64.82,43.53
U00046,73,0,Medium,Power Adopter,1201,7,64.82,42.27
U01652,73,1,Medium,Power Adopter,1201,7,64.82,41.35
U00285,73,1,Medium,Power Adopter,1201,7,64.82,41.83
U00882,73,1,Medium,Late Bloomer,1201,7,64.82,41.48
U00941,73,0,Medium,Power Adopter,1201,7,64.82,41.19
U00840,73,1,Medium,Power Adopter,1201,7,64.82,40.26
U01020,73,1,Medium,Power Adopter,1201,7,64.82,39.77
U01741,73,0,Medium,Power Adopter,1201,7,64.82,39.78
U01781,73,0,Medium,Power Adopter,1201,7,64.82,39.86
U01943,73,0,Medium,Champion,1201,7,64.82,40.02
U00978,73,1,Medium,Power Adopter,1201,7,64.82,39.98
U00014,73,1,Medium,Power Adopter,1201,7,64.82,39.53
U00030,73,0,Medium,Plateaued User,1201,7,64.82,38.13
U01078,73,1,Medium,Power Adopter,1201,7,64.82,37.76
U01312,73,0,Medium,Plateaued User,1201,7,64.82,37.67
U01179,73,0,Medium,Power Adopter,1201,7,64.82,37.57
U01389,73,1,Medium,Plateaued User,1201,7,64.82,37.77
U00642,73,0,Medium,Power Adopter,1201,7,64.82,37.82
U00683,73,1,Medium,Power Adopter,1201,7,64.82,37.89
U00607,73,0,Medium,Power Adopter,1201,7,64.82,38.02
U01873,73,0,Medium,Late Bloomer,1201,7,64.82,38.15
U00884,73,1,Medium,Champion,1201,7,64.82,37.98
U01663,72,0,High,Late Bloomer,1230,7,90.36,50.0
U01019,72,0,High,Late Bloomer,1230,7,90.36,42.64
U00294,72,0,High,Plateaued User,1230,7,90.36,42.79
U00974,72,1,High,Late Bloomer,1230,7,90.36,42.92
U00485,72,0,High,Late Bloomer,1230,7,90.36,41.75
U00480,72,0,High,Late Bloomer,1230,7,90.36,39.87
U01155,72,0,High,Late Bloomer,1230,7,90.36,39.96
U00404,72,0,High,Late Bloomer,1230,7,90.36,38.21
U00556,72,0,High,Late Bloomer,1230,7,90.36,37.57
U01850,72,0,High,Late Bloomer,1230,7,90.36,37.97
U00123,72,0,High,Plateaued User,1230,7,90.36,37.66
U01484,72,0,Medium,Plateaued User,1230,7,64.82,53.85
U00198,72,1,Medium,Power Adopter,1230,7,64.82,52.08
U01117,72,0,Medium,Plateaued User,1230,7,64.82,41.78
U01037,72,0,Medium,Plateaued User,1230,7,64.82,41.65
U01074,72,0,Medium,Plateaued User,1230,7,64.82,42.82
U00321,72,0,Medium,Late Bloomer,1230,7,64.82,40.11
U01752,72,0,Medium,Plateaued User,1230,7,64.82,40.21
U00897,72,1,Medium,Plateaued User,1230,7,64.82,39.8
U01729,72,1,Medium,Power Adopter,1230,7,64.82,39.82
U01025,72,1,Medium,Power Adopter,1230,7,64.82,39.44
U00723,72,0,Medium,Power Adopter,1230,7,64.82,37.73
U01823,72,1,Medium,Late Bloomer,1230,7,64.82,38.06
U00581,72,0,Medium,Power Adopter,1230,7,64.82,38.2
U00247,72,1,Medium,Growing Casual,1230,7,64.82,38.25
U01170,72,0,Medium,Plateaued User,1230,7,64.82,38.23
U00007,72,1,Medium,Power Adopter,1230,7,64.82,38.32
U00743,72,0,Medium,Power Adopter,1230,7,64.82,38.3
U00713,72,0,Medium,Power Adopter,1230,7,64.82,38.22
U00277,71,0,High,Plateaued User,1259,7,90.36,41.67
U01665,71,1,High,Growing Casual,1259,7,90.36,41.79
U00252,71,0,High,Plateaued User,1259,7,90.36,39.95
U01860,71,0,High,Late Bloomer,1259,7,90.36,39.82
U01911,71,0,High,Growing Casual,1259,7,90.36,37.55
U01660,71,0,High,Growing Casual,1259,7,90.36,37.86
U00599,71,1,Medium,Plateaued User,1259,7,64.82,46.85
U00114,71,1,Medium,Plateaued User,1259,7,64.82,47.89
U01589,71,0,Medium,Champion,1259,7,64.82,41.49
U00702,71,0,Medium,Power Adopter,1259,7,64.82,42.75
U00088,71,1,Medium,Late Bloomer,1259,7,64.82,40.9
U00253,71,1,Medium,Power Adopter,1259,7,64.82,40.14
U00741,71,1,Medium,Late Bloomer,1259,7,64.82,40.34
U01059,71,0,Medium,Plateaued User,1259,7,64.82,39.73
U01302,71,1,Medium,Growing Casual,1259,7,64.82,39.8
U00983,71,1,Medium,Power Adopter,1259,7,64.82,40.2
U01197,71,0,Medium,Plateaued User,1259,7,64.82,38.18
U00064,71,0,Medium,Late Bloomer,1259,7,64.82,38.1
U01130,71,0,Medium,Power Adopter,1259,7,64.82,37.64
U01503,71,0,Medium,Power Adopter,1259,7,64.82,37.61
U01998,71,0,Medium,Plateaued User,1259,7,64.82,37.71
U00596,71,1,Medium,Growing Casual,1259,7,64.82,37.92
U01213,71,0,Medium,Late Bloomer,1259,7,64.82,38.34
U01608,71,0,Medium,Growing Casual,1259,7,64.82,38.07
U00665,71,0,Medium,Late Bloomer,1259,7,64.82,38.46
U00438,71,0,Medium,Power Adopter,1259,7,64.82,38.29
U00479,71,0,Medium,Power Adopter,1259,7,64.82,38.18
U00441,71,0,Medium,Power Adopter,1259,7,64.82,37.99
U00505,71,1,Medium,Late Bloomer,1259,7,64.82,38.02
U01152,71,1,Medium,Late Bloomer,1259,7,64.82,38.52
U00243,70,0,High,Late Bloomer,1289,7,90.36,51.47
U01042,70,0,High,Late Bloomer,1289,7,90.36,46.82
U01079,70,0,High,Late Bloomer,1289,7,90.36,40.99
U00577,70,0,High,Late Bloomer,1289,7,90.36,40.84
U01934,70,0,High,Late Bloomer,1289,7,90.36,39.41
U00698,70,0,High,Late Bloomer,1289,7,90.36,38.22
U01527,70,0,High,Late Bloomer,1289,7,90.36,37.72
U00930,70,0,High,Late Bloomer,1289,7,90.36,37.57
U00201,70,0,High,Late Bloomer,1289,7,90.36,38.03
U01522,70,0,High,Late Bloomer,1289,7,90.36,38.01
U00296,70,1,High,Late Bloomer,1289,7,90.36,38.48
U01066,70,0,High,Late Bloomer,1289,7,90.36,38.16
U01029,70,0,High,Late Bloomer,1289,7,90.36,38.03
U00142,70,0,Medium,Plateaued User,1289,7,64.82,43.4
U00652,70,0,Medium,Power Adopter,1289,7,64.82,41.4
U00155,70,0,Medium,Power Adopter,1289,7,64.82,41.55
U00330,70,1,Medium,Plateaued User,1289,7,64.82,41.65
U01457,70,0,Medium,Plateaued User,1289,7,64.82,40.78
U00678,70,1,Medium,Power Adopter,1289,7,64.82,39.85
U01281,70,0,Medium,Power Adopter,1289,7,64.82,39.93
U01920,70,1,Medium,Power Adopter,1289,7,64.82,40.02
U01143,70,0,Medium,Power Adopter,1289,7,64.82,39.5
U00423,70,0,Medium,Plateaued User,1289,7,64.82,39.63
U00561,70,1,Medium,Growing Casual,1289,7,64.82,39.09
U00874,70,0,Medium,Power Adopter,1289,7,64.82,39.05
U01821,70,1,Medium,Growing Casual,1289,7,64.82,39.03
U01386,70,0,Medium,Late Bloomer,1289,7,64.82,38.38
U00449,70,1,Medium,Power Adopter,1289,7,64.82,37.97
U01417,70,0,Medium,Power Adopter,1289,7,64.82,37.94
U00477,70,1,Medium,Power Adopter,1289,7,64.82,37.93
U00564,70,0,Medium,Late Bloomer,1289,7,64.82,37.9
U00044,70,0,Medium,Plateaued User,1289,7,64.82,38.26
U00215,70,1,Medium,Plateaued User,1289,7,64.82,38.11
U01210,70,1,Medium,Power Adopter,1289,7,64.82,38.15
U01805,70,0,Medium,Power Adopter,1289,7,64.82,38.12
U00129,70,0,Medium,Plateaued User,1289,7,64.82,38.28
U01003,70,0,Medium,Power Adopter,1289,7,64.82,38.18
U01654,70,1,Medium,Power Adopter,1289,7,64.82,38.06
U00820,69,0,Medium,Power Adopter,1327,7,64.82,46.43
U00029,69,1,Medium,Growing Casual,1327,7,64.82,48.0
U00801,69,1,Medium,Champion,1327,7,64.82,48.26
U00979,69,0,Medium,Champion,1327,7,64.82,42.03
U01676,69,0,Medium,Champion,1327,7,64.82,41.55
U01112,69,0,Medium,Plateaued User,1327,7,64.82,42.65
U00898,69,1,Medium,Late Bloomer,1327,7,64.82,41.59
U01523,69,0,Medium,Late Bloomer,1327,7,64.82,41.22
U01405,69,0,Medium,Power Adopter,1327,7,64.82,41.2
U01050,69,0,Medium,Champion,1327,7,64.82,40.92
U01539,69,0,Medium,Plateaued User,1327,7,64.82,40.16
U00022,69,0,Medium,Power Adopter,1327,7,64.82,39.17
U01439,69,0,Medium,Growing Casual,1327,7,64.82,37.54
U00794,69,1,Medium,Champion,1327,7,64.82,37.76
U01723,69,0,Medium,Power Adopter,1327,7,64.82,37.87
U01686,69,0,Medium,Growing Casual,1327,7,64.82,37.92
U01813,69,0,Medium,Plateaued User,1327,7,64.82,38.16
U01825,69,0,Medium,Power Adopter,1327,7,64.82,38.22
U01022,69,0,Medium,Late Bloomer,1327,7,64.82,37.98
U00950,68,0,High,Late Bloomer,1346,7,90.36,47.64
U01063,68,1,High,Growing Casual,1346,7,90.36,41.04
U00542,68,1,High,Late Bloomer,1346,7,90.36,39.49
U00182,68,0,High,Late Bloomer,1346,7,90.36,37.9
U01874,68,0,High,Growing Casual,1346,7,90.36,38.23
U00967,68,0,High,Late Bloomer,1346,7,90.36,38.21
U00056,68,0,Medium,Champion,1346,7,64.82,56.76
U00412,68,0,Medium,Power Adopter,1346,7,64.82,49.39
U00300,68,1,Medium,Growing Casual,1346,7,64.82,46.41
U00889,68,0,Medium,Late Bloomer,1346,7,64.82,44.77
U01542,68,0,Medium,Plateaued User,1346,7,64.82,41.91
U01576,68,1,Medium,Late Bloomer,1346,7,64.82,41.55
U01116,68,0,Medium,Late Bloomer,1346,7,64.82,41.38
U01475,68,1,Medium,Late Bloomer,1346,7,64.82,42.79
U00583,68,0,Medium,Plateaued User,1346,7,64.82,42.72
U01506,68,0,Medium,Plateaued User,1346,7,64.82,42.76
U00192,68,0,Medium,Plateaued User,1346,7,64.82,41.69
U00765,68,0,Medium,Late Bloomer,1346,7,64.82,41.83
U00172,68,0,Medium,Power Adopter,1346,7,64.82,40.96
U00187,68,0,Medium,Power Adopter,1346,7,64.82,40.11
U00437,68,0,Medium,Plateaued User,1346,7,64.82,39.75
U00212,68,1,Medium,Late Bloomer,1346,7,64.82,39.88
U01466,68,0,Medium,Power Adopter,1346,7,64.82,39.78
U01357,68,1,Medium,Plateaued User,1346,7,64.82,39.68
U01978,68,0,Medium,Power Adopter,1346,7,64.82,39.45
U01678,68,0,Medium,Champion,1346,7,64.82,37.83
U00454,68,1,Medium,Plateaued User,1346,7,64.82,37.78
U01511,68,0,Medium,Late Bloomer,1346,7,64.82,37.71
U01181,68,1,Medium,Late Bloomer,1346,7,64.82,37.95
U00143,68,1,Medium,Champion,1346,7,64.82,37.83
U00802,68,0,Medium,Plateaued User,1346,7,64.82,37.81
U01359,68,1,Medium,Growing Casual,1346,7,64.82,37.85
U01301,68,0,Medium,Late Bloomer,1346,7,64.82,37.94
U01595,68,0,Medium,Champion,1346,7,64.82,38.46
U00715,68,1,Medium,Power Adopter,1346,7,64.82,38.36
U00708,68,1,Medium,Plateaued User,1346,7,64.82,38.2
U01294,68,1,Medium,Plateaued User,1346,7,64.82,38.09
U00934,68,1,Medium,Champion,1346,7,64.82,38.16
U00877,67,0,Medium,Plateaued User,1384,7,64.82,55.26
U01422,67,0,Medium,Plateaued User,1384,7,64.82,43.81
U00501,67,1,Medium,Growing Casual,1384,7,64.82,42.07
U01571,67,1,Medium,Plateaued User,1384,7,64.82,42.25
U01826,67,1,Medium,Plateaued User,1384,7,64.82,41.76
U00989,67,0,Medium,Growing Casual,1384,7,64.82,41.26
U01237,67,1,Medium,Power Adopter,1384,7,64.82,40.19
U00691,67,1,Medium,Late Bloomer,1384,7,64.82,40.21
U01131,67,1,Medium,Growing Casual,1384,7,64.82,39.8
U01517,67,0,Medium,Plateaued User,1384,7,64.82,39.91
U00211,67,0,Medium,Late Bloomer,1384,7,64.82,39.83
U01818,67,0,Medium,Plateaued User,1384,7,64.82,39.02
U00557,67,0,Medium,Growing Casual,1384,7,64.82,38.66
U01639,67,0,Medium,Plateaued User,1384,7,64.82,37.58
U00015,67,1,Medium,Plateaued User,1384,7,64.82,37.91
U00186,67,0,Medium,Plateaued User,1384,7,64.82,37.92
U00955,67,0,Medium,Growing Casual,1384,7,64.82,37.9
U00299,67,0,Medium,Plateaued User,1384,8,64.82,38.1
U00696,67,1,Medium,Champion,1384,8,64.82,38.15
U00093,67,0,Medium,Plateaued User,1384,8,64.82,38.19
U00925,66,0,Medium,Power Adopter,1404,8,64.82,59.26
U00770,66,0,Medium,Plateaued User,1404,8,64.82,44.21
U01159,66,0,Medium,Late Bloomer,1404,8,64.82,43.26
U00138,66,1,Medium,Late Bloomer,1404,8,64.82,41.68
U00931,66,0,Medium,Power Adopter,1404,8,64.82,41.53
U01205,66,0,Medium,Late Bloomer,1404,8,64.82,41.67
U00035,66,0,Medium,Power Adopter,1404,8,64.82,40.14
U00136,66,1,Medium,Late Bloomer,1404,8,64.82,40.22
U01171,66,0,Medium,Power Adopter,1404,8,64.82,40.16
U00553,66,0,Medium,Power Adopter,1404,8,64.82,39.83
U00734,66,0,Medium,Power Adopter,1404,8,64.82,39.37
U01392,66,0,Medium,Power Adopter,1404,8,64.82,39.65
U01488,66,0,Medium,Power Adopter,1404,8,64.82,38.14
U01490,66,1,Medium,Plateaued User,1404,8,64.82,37.72
U01667,66,0,Medium,Power Adopter,1404,8,64.82,37.69
U00576,66,0,Medium,Late Bloomer,1404,8,64.82,37.57
U00232,66,0,Medium,Late Bloomer,1404,8,64.82,37.69
U00651,66,0,Medium,Power Adopter,1404,8,64.82,37.51
U00779,66,1,Medium,Power Adopter,1404,8,64.82,37.66
U01744,66,0,Medium,Power Adopter,1404,8,64.82,38.32
U00184,66,0,Medium,Power Adopter,1404,8,64.82,38.01
U01356,66,0,Medium,Late Bloomer,1404,8,64.82,38.5
U01080,65,0,High,Late Bloomer,1426,8,90.36,42.69
U01286,65,0,High,Late Bloomer,1426,8,90.36,41.42
U01811,65,1,High,Late Bloomer,1426,8,90.36,39.93
U01099,65,1,High,Late Bloomer,1426,8,90.36,37.63
U01013,65,1,High,Late Bloomer,1426,8,90.36,37.59
U00086,65,0,High,Late Bloomer,1426,8,90.36,38.13
U01928,65,0,High,Late Bloomer,1426,8,90.36,38.43
U01518,65,0,Medium,Plateaued User,1426,8,64.82,57.14
U00425,65,1,Medium,Plateaued User,1426,8,64.82,48.57
U00597,65,0,Medium,Growing Casual,1426,8,64.82,47.98
U00990,65,0,Medium,Power Adopter,1426,8,64.82,47.7
U00229,65,0,Medium,Plateaued User,1426,8,64.82,43.61
U01855,65,0,Medium,Growing Casual,1426,8,64.82,41.44
U00618,65,1,Medium,Champion,1426,8,64.82,41.39
U01961,65,0,Medium,Power Adopter,1426,8,64.82,40.98
U01883,65,0,Medium,Power Adopter,1426,8,64.82,39.78
U01875,65,0,Medium,Plateaued User,1426,8,64.82,39.91
U01052,65,0,Medium,Power Adopter,1426,8,64.82,39.78
U00121,65,0,Medium,Plateaued User,1426,8,64.82,39.74
