user_id,event_timestamp,event_type,device,event_date,event_hour
U00789,2026-03-01 12:36:00,login,unknown,2026-03-01,12
U00789,2026-03-02 00:10:00,login,web,2026-03-02,0
U00790,2026-02-20 17:23:00,page_view,mobile,2026-02-20,17
U00790,2026-02-14 04:26:00,session_end,web,2026-02-14,4
U00790,2026-02-12 22:29:00,login,mobile,2026-02-12,22
U00790,2026-02-16 13:46:00,page_view,web,2026-02-16,13
U00790,2026-02-09 20:00:00,login,web,2026-02-09,20
U00791,2026-05-17 16:55:00,login,web,2026-05-17,16
U00791,2026-05-21 23:17:00,login,web,2026-05-21,23
U00791,2026-05-20 23:17:00,login,web,2026-05-20,23
U00791,2026-05-26 18:38:00,login,web,2026-05-26,18
U00791,2026-05-23 07:30:00,session_end,web,2026-05-23,7
U00791,2026-05-18 21:27:00,login,web,2026-05-18,21
U00791,2026-05-21 20:40:00,session_start,web,2026-05-21,20
U00791,2026-05-18 07:29:00,session_end,web,2026-05-18,7
U00791,2026-05-18 06:29:00,login,unknown,2026-05-18,6
U00792,2026-03-05 12:05:00,session_end,unknown,2026-03-05,12
U00792,2026-03-07 20:54:00,login,unknown,2026-03-07,20
U00792,2026-02-26 13:54:00,session_start,mobile,2026-02-26,13
U00792,2026-03-04 12:48:00,login,unknown,2026-03-04,12
U00792,2026-03-02 02:23:00,page_view,web,2026-03-02,2
U00792,2026-03-08 22:05:00,session_end,web,2026-03-08,22
U00792,2026-03-07 16:47:00,session_end,web,2026-03-07,16
U00793,2026-05-06 04:28:00,session_start,mobile,2026-05-06,4
U00793,2026-05-15 03:00:00,logout,web,2026-05-15,3
U00793,2026-05-11 01:44:00,session_start,unknown,2026-05-11,1
U00793,2026-05-06 09:15:00,login,unknown,2026-05-06,9
U00794,2026-05-07 13:02:00,login,web,2026-05-07,13
U00795,2026-05-15 22:15:00,session_start,web,2026-05-15,22
U00795,2026-05-26 13:37:00,session_end,mobile,2026-05-26,13
U00795,2026-05-15 00:25:00,session_start,unknown,2026-05-15,0
U00795,2026-05-22 06:01:00,logout,unknown,2026-05-22,6
U00796,2026-06-01 22:50:00,login,mobile,2026-06-01,22
U00796,2026-05-27 23:11:00,session_start,unknown,2026-05-27,23
U00796,2026-06-08 15:58:00,session_end,web,2026-06-08,15
U00796,2026-06-06 02:39:00,login,unknown,2026-06-06,2
U00796,2026-06-02 20:32:00,session_start,web,2026-06-02,20
U00796,2026-05-28 16:48:00,login,web,2026-05-28,16
U00796,2026-05-31 15:48:00,login,unknown,2026-05-31,15
U00796,2026-05-28 09:43:00,logout,mobile,2026-05-28,9
U00797,2026-03-31 16:44:00,session_end,unknown,2026-03-31,16
U00797,2026-03-26 00:47:00,logout,web,2026-03-26,0
U00797,2026-04-01 20:20:00,logout,web,2026-04-01,20
U00798,2026-04-25 21:40:00,login,mobile,2026-04-25,21
U00798,2026-04-14 03:44:00,session_start,web,2026-04-14,3
U00798,2026-04-16 20:54:00,session_end,unknown,2026-04-16,20
U00798,2026-04-24 22:48:00,login,unknown,2026-04-24,22
U00798,2026-04-22 23:28:00,login,unknown,2026-04-22,23
U00798,2026-04-18 06:11:00,logout,web,2026-04-18,6
U00798,2026-04-24 02:25:00,logout,mobile,2026-04-24,2
U00798,2026-04-21 21:57:00,login,unknown,2026-04-21,21
U00798,2026-04-15 18:37:00,login,web,2026-04-15,18
U00798,2026-04-22 18:52:00,session_end,mobile,2026-04-22,18
U00799,2026-03-04 03:35:00,login,unknown,2026-03-04,3
U00799,2026-03-08 10:56:00,logout,mobile,2026-03-08,10
U00800,2026-05-01 07:29:00,login,unknown,2026-05-01,7
U00800,2026-04-30 00:34:00,session_start,web,2026-04-30,0
U00800,2026-04-28 08:10:00,session_start,web,2026-04-28,8
U00800,2026-04-21 00:13:00,page_view,mobile,2026-04-21,0
U00800,2026-05-03 02:43:00,logout,mobile,2026-05-03,2
U00801,2026-01-22 09:43:00,page_view,web,2026-01-22,9
U00802,2026-05-02 09:22:00,logout,unknown,2026-05-02,9
U00802,2026-05-08 00:24:00,session_end,mobile,2026-05-08,0
U00802,2026-05-02 19:21:00,logout,unknown,2026-05-02,19
U00802,2026-05-04 00:23:00,login,mobile,2026-05-04,0
U00802,2026-05-05 07:35:00,session_end,web,2026-05-05,7
U00803,2026-04-25 07:51:00,login,mobile,2026-04-25,7
U00803,2026-04-27 22:43:00,logout,web,2026-04-27,22
U00803,2026-04-22 23:34:00,login,unknown,2026-04-22,23
U00803,2026-04-22 16:55:00,login,unknown,2026-04-22,16
U00803,2026-04-25 12:41:00,login,mobile,2026-04-25,12
U00803,2026-04-25 03:21:00,page_view,web,2026-04-25,3
U00803,2026-04-16 12:41:00,logout,web,2026-04-16,12
U00803,2026-04-29 18:58:00,page_view,mobile,2026-04-29,18
U00803,2026-04-29 20:32:00,login,web,2026-04-29,20
U00803,2026-04-15 06:28:00,logout,web,2026-04-15,6
U00804,2026-04-07 15:03:00,session_end,mobile,2026-04-07,15
U00804,2026-04-12 20:19:00,login,unknown,2026-04-12,20
U00804,2026-04-20 01:13:00,login,web,2026-04-20,1
U00804,2026-04-14 20:57:00,logout,web,2026-04-14,20
U00804,2026-04-13 05:25:00,login,mobile,2026-04-13,5
U00805,2026-04-16 13:35:00,login,web,2026-04-16,13
U00805,2026-04-20 09:53:00,session_end,web,2026-04-20,9
U00805,2026-04-19 00:42:00,logout,web,2026-04-19,0
U00806,2026-02-11 04:33:00,session_end,web,2026-02-11,4
U00806,2026-02-13 05:41:00,page_view,unknown,2026-02-13,5
U00806,2026-02-14 08:05:00,login,unknown,2026-02-14,8
U00806,2026-02-12 00:27:00,session_end,web,2026-02-12,0
U00806,2026-02-15 19:56:00,session_start,web,2026-02-15,19
U00806,2026-02-06 15:25:00,session_start,mobile,2026-02-06,15
U00806,2026-02-04 17:02:00,session_end,mobile,2026-02-04,17
U00806,2026-02-17 00:15:00,session_end,web,2026-02-17,0
U00807,2026-02-07 01:40:00,logout,mobile,2026-02-07,1
U00807,2026-02-14 13:12:00,page_view,web,2026-02-14,13
U00807,2026-02-04 08:13:00,login,unknown,2026-02-04,8
U00807,2026-02-10 20:11:00,page_view,web,2026-02-10,20
U00807,2026-02-05 16:43:00,logout,unknown,2026-02-05,16
U00808,2026-05-30 00:05:00,login,web,2026-05-30,0
U00808,2026-05-27 23:18:00,logout,mobile,2026-05-27,23
U00808,2026-05-20 05:42:00,login,mobile,2026-05-20,5
U00808,2026-05-22 19:01:00,session_end,web,2026-05-22,19
U00808,2026-05-30 04:14:00,session_start,web,2026-05-30,4
U00808,2026-05-19 00:11:00,session_end,web,2026-05-19,0
U00808,2026-05-25 14:25:00,logout,web,2026-05-25,14
U00808,2026-05-19 19:24:00,page_view,unknown,2026-05-19,19
U00808,2026-05-16 04:58:00,logout,web,2026-05-16,4
U00809,2026-03-02 12:20:00,login,web,2026-03-02,12
U00809,2026-02-27 11:22:00,login,unknown,2026-02-27,11
U00809,2026-03-03 16:48:00,login,unknown,2026-03-03,16
U00809,2026-03-11 11:49:00,login,web,2026-03-11,11
U00809,2026-03-02 12:52:00,page_view,web,2026-03-02,12
U00809,2026-03-12 16:34:00,login,web,2026-03-12,16
U00809,2026-03-04 22:36:00,session_start,unknown,2026-03-04,22
U00809,2026-03-02 16:23:00,login,unknown,2026-03-02,16
U00809,2026-03-05 04:12:00,login,mobile,2026-03-05,4
U00809,2026-03-05 01:24:00,session_start,unknown,2026-03-05,1
U00809,2026-03-08 19:33:00,session_start,web,2026-03-08,19
U00809,2026-03-08 02:08:00,login,web,2026-03-08,2
U00809,2026-03-08 15:58:00,logout,mobile,2026-03-08,15
U00810,2026-05-01 23:03:00,login,mobile,2026-05-01,23
U00810,2026-05-08 16:24:00,login,mobile,2026-05-08,16
U00810,2026-05-05 18:39:00,login,web,2026-05-05,18
U00810,2026-05-05 13:25:00,login,unknown,2026-05-05,13
U00810,2026-05-13 18:37:00,session_start,mobile,2026-05-13,18
U00811,2026-04-22 11:24:00,session_end,mobile,2026-04-22,11
U00811,2026-04-28 23:38:00,logout,mobile,2026-04-28,23
U00811,2026-04-22 10:48:00,session_end,unknown,2026-04-22,10
U00811,2026-05-02 12:35:00,session_end,unknown,2026-05-02,12
U00811,2026-04-30 15:28:00,session_end,mobile,2026-04-30,15
U00811,2026-04-24 13:00:00,login,web,2026-04-24,13
U00811,2026-04-22 08:33:00,login,web,2026-04-22,8
U00811,2026-04-27 08:57:00,session_end,mobile,2026-04-27,8
U00812,2026-03-01 10:12:00,session_end,mobile,2026-03-01,10
U00812,2026-03-12 19:05:00,login,mobile,2026-03-12,19
U00812,2026-03-06 00:01:00,login,web,2026-03-06,0
U00812,2026-03-04 09:03:00,page_view,unknown,2026-03-04,9
U00812,2026-03-14 12:09:00,logout,web,2026-03-14,12
U00812,2026-03-12 09:47:00,page_view,mobile,2026-03-12,9
U00812,2026-03-13 01:55:00,login,web,2026-03-13,1
U00812,2026-03-03 09:07:00,login,mobile,2026-03-03,9
U00812,2026-03-08 18:31:00,login,mobile,2026-03-08,18
U00812,2026-03-14 20:53:00,session_end,unknown,2026-03-14,20
U00813,2026-04-01 01:37:00,session_end,unknown,2026-04-01,1
U00813,2026-04-09 10:53:00,page_view,unknown,2026-04-09,10
U00813,2026-04-03 05:47:00,logout,mobile,2026-04-03,5
U00814,2026-02-22 00:21:00,session_end,mobile,2026-02-22,0
U00814,2026-02-18 16:11:00,login,web,2026-02-18,16
U00814,2026-03-03 07:01:00,session_end,unknown,2026-03-03,7
U00814,2026-02-24 13:38:00,logout,web,2026-02-24,13
U00814,2026-02-27 08:35:00,session_end,unknown,2026-02-27,8
U00814,2026-02-20 18:52:00,logout,web,2026-02-20,18
U00815,2026-01-19 11:25:00,session_end,mobile,2026-01-19,11
U00815,2026-01-23 00:05:00,session_start,web,2026-01-23,0
U00815,2026-01-12 20:59:00,login,unknown,2026-01-12,20
U00815,2026-01-18 13:26:00,login,unknown,2026-01-18,13
U00815,2026-01-18 10:30:00,login,web,2026-01-18,10
U00815,2026-01-22 00:19:00,login,web,2026-01-22,0
U00815,2026-01-16 08:07:00,page_view,mobile,2026-01-16,8
U00815,2026-01-14 07:04:00,page_view,mobile,2026-01-14,7
U00815,2026-01-16 21:39:00,login,unknown,2026-01-16,21
U00815,2026-01-10 00:03:00,session_start,unknown,2026-01-10,0
U00815,2026-01-16 06:41:00,login,web,2026-01-16,6
U00815,2026-01-16 11:03:00,login,unknown,2026-01-16,11
U00815,2026-01-10 18:48:00,page_view,mobile,2026-01-10,18
U00815,2026-01-09 04:44:00,login,web,2026-01-09,4
U00815,2026-01-18 06:33:00,session_start,mobile,2026-01-18,6
U00816,2026-01-08 14:02:00,login,web,2026-01-08,14
U00816,2026-01-16 05:51:00,login,web,2026-01-16,5
U00816,2026-01-09 14:18:00,session_end,web,2026-01-09,14
U00817,2026-01-30 08:31:00,session_start,web,2026-01-30,8
U00817,2026-01-25 23:34:00,session_start,mobile,2026-01-25,23
U00817,2026-01-30 07:20:00,login,web,2026-01-30,7
U00817,2026-01-29 15:26:00,login,web,2026-01-29,15
U00817,2026-01-30 19:04:00,logout,unknown,2026-01-30,19
U00817,2026-01-28 01:58:00,page_view,web,2026-01-28,1
U00817,2026-01-19 15:44:00,login,mobile,2026-01-19,15
U00817,2026-01-31 17:37:00,login,web,2026-01-31,17
U00818,2026-04-29 11:24:00,login,web,2026-04-29,11
U00818,2026-04-25 19:52:00,login,web,2026-04-25,19
U00818,2026-05-03 00:22:00,login,web,2026-05-03,0
U00818,2026-05-06 23:51:00,login,web,2026-05-06,23
U00818,2026-05-09 14:16:00,login,unknown,2026-05-09,14
U00818,2026-05-05 11:15:00,session_end,web,2026-05-05,11
U00819,2026-01-27 12:03:00,page_view,unknown,2026-01-27,12
U00819,2026-01-26 15:00:00,login,web,2026-01-26,15
U00819,2026-01-13 18:15:00,logout,web,2026-01-13,18
U00819,2026-01-24 09:20:00,login,web,2026-01-24,9
U00819,2026-01-21 08:01:00,logout,mobile,2026-01-21,8
U00819,2026-01-22 22:34:00,login,mobile,2026-01-22,22
U00819,2026-01-14 17:01:00,page_view,mobile,2026-01-14,17
U00819,2026-01-22 12:25:00,logout,mobile,2026-01-22,12
U00819,2026-01-25 23:46:00,login,mobile,2026-01-25,23
U00819,2026-01-21 11:58:00,logout,unknown,2026-01-21,11
U00820,2026-01-22 08:40:00,page_view,web,2026-01-22,8
U00820,2026-01-22 14:34:00,session_end,web,2026-01-22,14
U00820,2026-01-14 12:20:00,login,web,2026-01-14,12
U00820,2026-01-13 12:18:00,page_view,unknown,2026-01-13,12
U00820,2026-01-23 19:13:00,logout,mobile,2026-01-23,19
U00821,2026-03-12 07:21:00,page_view,unknown,2026-03-12,7
U00821,2026-03-03 06:03:00,login,unknown,2026-03-03,6
U00821,2026-03-05 08:54:00,login,web,2026-03-05,8
U00821,2026-03-13 13:31:00,login,unknown,2026-03-13,13
U00821,2026-03-01 19:10:00,login,web,2026-03-01,19
U00822,2026-01-24 22:39:00,login,web,2026-01-24,22
U00823,2026-03-14 07:05:00,login,mobile,2026-03-14,7
U00823,2026-03-11 04:51:00,session_start,unknown,2026-03-11,4
U00824,2026-03-24 03:21:00,session_end,web,2026-03-24,3
U00825,2026-04-01 10:35:00,login,web,2026-04-01,10
U00825,2026-03-26 12:15:00,login,web,2026-03-26,12
U00825,2026-03-25 19:41:00,session_start,web,2026-03-25,19
U00825,2026-03-28 14:51:00,page_view,mobile,2026-03-28,14
U00826,2026-05-16 00:20:00,login,unknown,2026-05-16,0
U00826,2026-05-24 00:30:00,session_start,web,2026-05-24,0
U00826,2026-05-19 22:17:00,login,unknown,2026-05-19,22
U00826,2026-05-25 22:50:00,login,mobile,2026-05-25,22
U00826,2026-05-28 20:57:00,login,web,2026-05-28,20
U00826,2026-05-21 02:18:00,session_start,web,2026-05-21,2
U00826,2026-05-27 19:36:00,login,mobile,2026-05-27,19
U00826,2026-05-23 08:26:00,logout,unknown,2026-05-23,8
U00826,2026-05-26 12:26:00,login,unknown,2026-05-26,12
U00826,2026-05-16 07:20:00,page_view,unknown,2026-05-16,7
U00827,2026-03-26 00:23:00,login,web,2026-03-26,0
U00827,2026-03-14 23:24:00,login,web,2026-03-14,23
U00827,2026-03-12 04:23:00,session_start,unknown,2026-03-12,4
U00827,2026-03-12 06:58:00,session_start,unknown,2026-03-12,6
U00827,2026-03-12 10:59:00,logout,web,2026-03-12,10
U00827,2026-03-18 07:02:00,session_start,unknown,2026-03-18,7
U00827,2026-03-15 13:53:00,login,web,2026-03-15,13
U00827,2026-03-12 04:46:00,session_end,web,2026-03-12,4
U00827,2026-03-22 20:27:00,login,web,2026-03-22,20
U00827,2026-03-21 17:37:00,login,web,2026-03-21,17
U00828,2026-06-14 06:37:00,login,web,2026-06-14,6
U00828,2026-06-03 01:51:00,page_view,mobile,2026-06-03,1
U00828,2026-06-11 00:09:00,login,mobile,2026-06-11,0
U00828,2026-06-01 19:16:00,login,mobile,2026-06-01,19
U00828,2026-06-12 06:49:00,session_start,web,2026-06-12,6
U00828,2026-06-10 14:44:00,session_end,web,2026-06-10,14
U00828,2026-06-04 03:36:00,page_view,mobile,2026-06-04,3
U00828,2026-06-07 01:03:00,session_end,unknown,2026-06-07,1
U00829,2026-06-10 04:55:00,session_start,web,2026-06-10,4
U00829,2026-06-24 15:59:00,login,web,2026-06-24,15
U00829,2026-06-14 08:40:00,session_end,mobile,2026-06-14,8
U00829,2026-06-10 10:18:00,page_view,web,2026-06-10,10
U00829,2026-06-21 09:59:00,login,mobile,2026-06-21,9
U00829,2026-06-18 02:07:00,session_end,web,2026-06-18,2
U00829,2026-06-20 17:07:00,page_view,unknown,2026-06-20,17
U00829,2026-06-15 20:22:00,session_end,mobile,2026-06-15,20
U00830,2026-05-27 09:48:00,login,unknown,2026-05-27,9
U00830,2026-05-29 05:55:00,login,web,2026-05-29,5
U00830,2026-05-25 03:31:00,session_end,unknown,2026-05-25,3
U00830,2026-05-23 10:44:00,session_start,unknown,2026-05-23,10
U00830,2026-05-23 07:51:00,session_start,web,2026-05-23,7
U00830,2026-06-04 13:53:00,login,web,2026-06-04,13
U00830,2026-05-31 13:01:00,session_start,web,2026-05-31,13
U00831,2026-06-18 14:55:00,page_view,mobile,2026-06-18,14
U00831,2026-06-26 13:57:00,session_start,web,2026-06-26,13
U00831,2026-06-16 06:22:00,logout,web,2026-06-16,6
U00831,2026-06-19 16:23:00,login,web,2026-06-19,16
U00831,2026-06-19 06:43:00,login,web,2026-06-19,6
U00831,2026-06-21 07:43:00,page_view,web,2026-06-21,7
U00831,2026-06-20 15:51:00,login,web,2026-06-20,15
U00832,2026-05-21 01:22:00,session_end,unknown,2026-05-21,1
U00832,2026-05-24 01:23:00,login,mobile,2026-05-24,1
U00832,2026-05-19 09:04:00,login,mobile,2026-05-19,9
U00833,2026-04-24 10:19:00,session_start,web,2026-04-24,10
U00833,2026-04-15 22:24:00,login,web,2026-04-15,22
U00833,2026-04-18 03:43:00,logout,web,2026-04-18,3
U00833,2026-04-26 14:37:00,login,web,2026-04-26,14
U00834,2026-04-18 14:07:00,session_end,web,2026-04-18,14
U00834,2026-04-19 20:59:00,session_end,unknown,2026-04-19,20
U00834,2026-04-13 23:59:00,login,unknown,2026-04-13,23
U00834,2026-04-16 06:27:00,login,unknown,2026-04-16,6
U00834,2026-04-21 03:35:00,login,mobile,2026-04-21,3
U00835,2026-05-16 10:45:00,session_end,unknown,2026-05-16,10
U00835,2026-05-06 20:42:00,session_end,unknown,2026-05-06,20
U00835,2026-05-08 17:00:00,login,unknown,2026-05-08,17
U00835,2026-05-02 05:15:00,page_view,unknown,2026-05-02,5
U00835,2026-05-15 15:51:00,page_view,web,2026-05-15,15
U00836,2026-03-26 08:15:00,logout,web,2026-03-26,8
U00836,2026-03-30 20:06:00,session_end,mobile,2026-03-30,20
U00836,2026-03-20 00:38:00,login,unknown,2026-03-20,0
U00836,2026-03-25 07:13:00,login,mobile,2026-03-25,7
U00836,2026-03-29 22:38:00,page_view,unknown,2026-03-29,22
U00836,2026-03-21 21:08:00,login,unknown,2026-03-21,21
U00836,2026-03-22 08:02:00,login,mobile,2026-03-22,8
U00836,2026-03-23 07:48:00,login,unknown,2026-03-23,7
U00836,2026-04-01 14:24:00,session_end,mobile,2026-04-01,14
U00836,2026-03-22 05:28:00,session_start,mobile,2026-03-22,5
U00836,2026-03-27 22:10:00,login,web,2026-03-27,22
U00837,2026-05-09 04:02:00,login,mobile,2026-05-09,4
U00837,2026-05-09 05:01:00,session_end,web,2026-05-09,5
U00837,2026-05-03 22:00:00,login,unknown,2026-05-03,22
U00837,2026-05-08 06:14:00,logout,mobile,2026-05-08,6
U00837,2026-05-07 08:18:00,login,mobile,2026-05-07,8
U00837,2026-05-03 15:42:00,login,mobile,2026-05-03,15
U00837,2026-05-13 19:00:00,logout,unknown,2026-05-13,19
U00837,2026-05-04 10:55:00,login,web,2026-05-04,10
U00838,2026-04-29 08:44:00,login,mobile,2026-04-29,8
U00838,2026-04-30 12:03:00,session_start,web,2026-04-30,12
U00838,2026-04-22 18:44:00,session_end,web,2026-04-22,18
U00838,2026-04-19 17:14:00,login,web,2026-04-19,17
U00838,2026-04-16 22:53:00,session_start,web,2026-04-16,22
U00838,2026-04-19 06:43:00,login,mobile,2026-04-19,6
U00838,2026-04-28 13:40:00,page_view,mobile,2026-04-28,13
U00838,2026-04-30 04:31:00,session_start,unknown,2026-04-30,4
U00839,2026-05-23 06:13:00,login,unknown,2026-05-23,6
U00839,2026-05-30 23:32:00,page_view,web,2026-05-30,23
U00840,2026-03-13 12:59:00,login,unknown,2026-03-13,12
U00840,2026-03-07 14:00:00,login,web,2026-03-07,14
U00840,2026-03-07 07:24:00,logout,web,2026-03-07,7
U00840,2026-03-12 19:20:00,login,web,2026-03-12,19
U00840,2026-03-09 20:18:00,login,web,2026-03-09,20
U00841,2026-05-06 15:50:00,page_view,web,2026-05-06,15
U00841,2026-05-07 01:08:00,session_start,web,2026-05-07,1
U00841,2026-04-26 21:41:00,logout,unknown,2026-04-26,21
U00841,2026-05-03 11:32:00,login,unknown,2026-05-03,11
U00841,2026-05-03 13:08:00,login,web,2026-05-03,13
U00841,2026-05-09 13:53:00,login,web,2026-05-09,13
U00842,2026-05-31 01:15:00,page_view,unknown,2026-05-31,1
U00842,2026-05-21 16:42:00,login,unknown,2026-05-21,16
U00842,2026-06-01 08:26:00,page_view,web,2026-06-01,8
U00842,2026-05-22 18:28:00,login,web,2026-05-22,18
U00842,2026-05-27 15:41:00,session_end,mobile,2026-05-27,15
U00842,2026-05-19 16:59:00,login,unknown,2026-05-19,16
U00842,2026-05-29 18:53:00,session_end,web,2026-05-29,18
U00843,2026-03-23 19:50:00,login,web,2026-03-23,19
U00843,2026-03-19 22:32:00,session_start,web,2026-03-19,22
U00843,2026-03-19 23:39:00,login,web,2026-03-19,23
U00843,2026-03-10 09:38:00,page_view,mobile,2026-03-10,9
U00843,2026-03-12 13:49:00,logout,unknown,2026-03-12,13
U00843,2026-03-14 06:08:00,login,mobile,2026-03-14,6
U00843,2026-03-19 08:57:00,session_start,web,2026-03-19,8
U00843,2026-03-12 03:10:00,page_view,web,2026-03-12,3
U00843,2026-03-20 03:21:00,session_end,web,2026-03-20,3
U00843,2026-03-18 10:14:00,login,web,2026-03-18,10
U00843,2026-03-10 22:04:00,login,unknown,2026-03-10,22
U00843,2026-03-16 23:44:00,login,mobile,2026-03-16,23
U00843,2026-03-24 06:52:00,session_end,web,2026-03-24,6
U00843,2026-03-17 09:11:00,logout,mobile,2026-03-17,9
U00843,2026-03-15 12:45:00,session_start,unknown,2026-03-15,12
U00844,2026-06-05 16:49:00,session_end,mobile,2026-06-05,16
U00844,2026-06-18 04:13:00,session_start,unknown,2026-06-18,4
U00844,2026-06-04 10:42:00,session_end,web,2026-06-04,10
U00844,2026-06-05 12:33:00,login,unknown,2026-06-05,12
U00844,2026-06-15 02:46:00,login,web,2026-06-15,2
U00844,2026-06-13 20:23:00,session_start,web,2026-06-13,20
U00844,2026-06-11 23:36:00,session_end,web,2026-06-11,23
U00844,2026-06-10 00:48:00,page_view,web,2026-06-10,0
U00845,2026-01-27 13:43:00,session_start,web,2026-01-27,13
U00845,2026-01-28 12:12:00,page_view,mobile,2026-01-28,12
U00845,2026-01-19 19:54:00,session_start,mobile,2026-01-19,19
U00845,2026-01-22 12:51:00,login,web,2026-01-22,12
U00846,2026-06-06 17:03:00,session_end,mobile,2026-06-06,17
U00846,2026-05-30 02:24:00,session_start,mobile,2026-05-30,2
U00846,2026-05-24 03:26:00,login,web,2026-05-24,3
U00846,2026-06-07 10:46:00,session_start,unknown,2026-06-07,10
U00846,2026-05-28 10:31:00,page_view,unknown,2026-05-28,10
U00846,2026-05-29 10:48:00,logout,web,2026-05-29,10
U00846,2026-06-07 15:22:00,login,mobile,2026-06-07,15
U00846,2026-05-28 15:27:00,login,web,2026-05-28,15
U00847,2026-03-27 01:24:00,session_end,unknown,2026-03-27,1
U00847,2026-04-01 16:50:00,logout,unknown,2026-04-01,16
U00847,2026-04-08 16:54:00,login,web,2026-04-08,16
U00848,2026-03-06 01:22:00,login,unknown,2026-03-06,1
U00848,2026-03-02 11:16:00,login,web,2026-03-02,11
U00848,2026-02-26 05:57:00,login,web,2026-02-26,5
U00848,2026-02-28 02:49:00,session_end,unknown,2026-02-28,2
U00848,2026-03-10 09:00:00,login,mobile,2026-03-10,9
U00848,2026-02-27 16:26:00,session_end,unknown,2026-02-27,16
U00848,2026-02-24 16:49:00,login,web,2026-02-24,16
U00848,2026-03-09 15:55:00,login,web,2026-03-09,15
U00848,2026-03-03 00:15:00,session_start,mobile,2026-03-03,0
U00849,2026-01-31 19:19:00,logout,web,2026-01-31,19
U00849,2026-02-02 06:32:00,page_view,unknown,2026-02-02,6
U00849,2026-01-31 05:02:00,logout,web,2026-01-31,5
U00849,2026-02-11 01:34:00,session_end,mobile,2026-02-11,1
U00849,2026-01-31 19:49:00,logout,web,2026-01-31,19
U00849,2026-02-11 02:13:00,login,web,2026-02-11,2
U00849,2026-02-09 13:40:00,login,unknown,2026-02-09,13
U00850,2026-03-13 15:55:00,logout,unknown,2026-03-13,15
U00850,2026-03-06 08:21:00,login,web,2026-03-06,8
U00850,2026-03-05 06:23:00,session_start,web,2026-03-05,6
U00850,2026-03-12 00:19:00,login,web,2026-03-12,0
U00850,2026-03-11 06:22:00,logout,unknown,2026-03-11,6
U00851,2026-03-06 22:31:00,login,web,2026-03-06,22
U00851,2026-03-03 10:31:00,page_view,mobile,2026-03-03,10
U00851,2026-03-03 08:43:00,login,web,2026-03-03,8
U00851,2026-03-03 20:48:00,session_end,web,2026-03-03,20
U00851,2026-02-24 21:27:00,login,mobile,2026-02-24,21
U00852,2026-04-04 19:16:00,login,mobile,2026-04-04,19
U00852,2026-04-03 01:51:00,login,web,2026-04-03,1
U00852,2026-03-29 16:38:00,logout,mobile,2026-03-29,16
U00852,2026-03-29 16:17:00,session_end,web,2026-03-29,16
U00852,2026-03-31 06:54:00,login,mobile,2026-03-31,6
U00852,2026-03-24 07:06:00,session_end,unknown,2026-03-24,7
U00853,2026-05-10 14:30:00,login,unknown,2026-05-10,14
U00853,2026-05-07 11:39:00,login,web,2026-05-07,11
U00853,2026-05-10 09:04:00,session_end,unknown,2026-05-10,9
U00853,2026-05-11 08:58:00,page_view,mobile,2026-05-11,8
U00853,2026-05-03 00:32:00,session_end,mobile,2026-05-03,0
U00853,2026-05-13 19:20:00,logout,unknown,2026-05-13,19
U00853,2026-05-11 16:51:00,login,web,2026-05-11,16
U00854,2026-04-11 13:10:00,login,mobile,2026-04-11,13
U00854,2026-04-04 13:01:00,page_view,web,2026-04-04,13
U00854,2026-04-13 17:24:00,page_view,web,2026-04-13,17
U00854,2026-04-04 14:26:00,logout,unknown,2026-04-04,14
U00854,2026-04-06 16:13:00,login,unknown,2026-04-06,16
U00854,2026-04-05 22:00:00,session_start,unknown,2026-04-05,22
U00854,2026-04-04 18:13:00,page_view,web,2026-04-04,18
U00855,2026-04-08 02:51:00,session_end,web,2026-04-08,2
U00855,2026-04-10 17:32:00,login,web,2026-04-10,17
U00855,2026-04-15 04:56:00,session_start,web,2026-04-15,4
U00855,2026-04-16 10:36:00,login,unknown,2026-04-16,10
U00855,2026-04-12 17:37:00,logout,web,2026-04-12,17
U00856,2026-02-09 13:59:00,login,mobile,2026-02-09,13
U00856,2026-01-28 14:46:00,login,mobile,2026-01-28,14
U00856,2026-02-05 15:07:00,session_start,web,2026-02-05,15
U00856,2026-01-28 05:14:00,session_start,web,2026-01-28,5
U00856,2026-01-26 22:52:00,logout,unknown,2026-01-26,22
U00856,2026-01-31 08:55:00,logout,unknown,2026-01-31,8
U00857,2026-03-23 21:56:00,session_end,web,2026-03-23,21
U00857,2026-04-04 14:28:00,session_end,web,2026-04-04,14
U00857,2026-04-03 08:04:00,page_view,unknown,2026-04-03,8
U00857,2026-03-29 15:20:00,login,mobile,2026-03-29,15
U00857,2026-04-01 16:04:00,logout,web,2026-04-01,16
U00857,2026-04-05 14:47:00,login,unknown,2026-04-05,14
U00857,2026-03-31 02:22:00,session_end,web,2026-03-31,2
U00857,2026-03-28 15:38:00,login,web,2026-03-28,15
U00857,2026-03-28 16:38:00,logout,unknown,2026-03-28,16
U00858,2026-03-24 12:52:00,session_end,mobile,2026-03-24,12
U00858,2026-03-30 08:35:00,session_end,unknown,2026-03-30,8
U00858,2026-03-28 06:33:00,login,mobile,2026-03-28,6
U00858,2026-03-22 21:30:00,session_start,web,2026-03-22,21
U00858,2026-03-24 07:37:00,session_start,web,2026-03-24,7
U00858,2026-03-24 03:59:00,page_view,web,2026-03-24,3
